Date,Year,Month,Max,Min,Precip
2020.12,2020,12,30,23,254.3999939
2021.01,2021,1,31,23,122.9000015
2021.02,2021,2,33,24,3.700000048
2021.03,2021,3,34,24,1
2021.04,2021,4,34,24,2
2021.05,2021,5,34,24,3.099999905
2021.06,2021,6,34,25,22.5
2021.07,2021,7,34,25,54
2021.08,2021,8,33,25,111.0999985
2021.09,2021,9,31,24,171.8000031
2021.1,2021,10,29,23,169.8999939
2021.11,2021,11,29,23,232
2021.12,2021,12,30,23,266.6000061
