Date,Year,Month,Max,Min,Precip
1972.03,1972,3,34,22,117.3000031
1972.04,1972,4,33,23,154.6999969
1972.05,1972,5,32,22,208.8000031
1972.06,1972,6,32,22,67.40000153
1972.07,1972,7,31,19,70
1972.08,1972,8,31,19,54.90000153
1972.09,1972,9,30,18,81.09999847
1972.1,1972,10,31,17,28.10000038
1972.11,1972,11,32,17,89.59999847
1972.12,1972,12,34,21,24.70000076
1973.01,1973,1,35,22,87.59999847
1973.02,1973,2,34,24,97.80000305
1973.03,1973,3,33,23,122.5999985
1973.04,1973,4,34,24,88.59999847
1973.05,1973,5,33,23,148.3000031
1973.06,1973,6,33,23,68
1973.07,1973,7,33,22,26.39999962
1973.08,1973,8,29,18,52.59999847
1973.09,1973,9,29,17,57.29999924
1973.1,1973,10,29,16,23.60000038
1973.11,1973,11,31,16,16.70000076
1973.12,1973,12,34,21,3.700000048
1974.01,1974,1,35,23,115.1999969
1974.02,1974,2,33,23,139.6000061
1974.03,1974,3,32,22,176.1000061
1974.04,1974,4,32,23,152.3000031
1974.05,1974,5,31,22,131.6999969
1974.06,1974,6,31,21,124.1999969
1974.07,1974,7,30,20,120.9000015
1974.08,1974,8,29,18,41.20000076
1974.09,1974,9,29,17,46.70000076
1974.1,1974,10,31,16,45.70000076
1974.11,1974,11,32,18,49.40000153
1974.12,1974,12,33,20,15.10000038
1975.01,1975,1,32,21,164.6999969
1975.02,1975,2,35,23,118.5
1975.03,1975,3,32,22,199
1975.04,1975,4,33,23,127.1999969
1975.05,1975,5,32,23,75.30000305
1975.06,1975,6,32,22,99.09999847
1975.07,1975,7,32,20,98.59999847
1975.08,1975,8,29,17,42.20000076
1975.09,1975,9,29,17,107
1975.1,1975,10,29,15,52.70000076
1975.11,1975,11,32,17,13.10000038
1975.12,1975,12,33,21,61.09999847
1976.01,1976,1,34,21,74.69999695
1976.02,1976,2,33,22,162.3000031
1976.03,1976,3,33,22,160.1000061
1976.04,1976,4,32,22,128.6000061
1976.05,1976,5,32,22,200.3999939
1976.06,1976,6,31,20,107
1976.07,1976,7,31,19,28.60000038
1976.08,1976,8,28,18,83.5
1976.09,1976,9,27,15,34.40000153
1976.1,1976,10,30,16,3.900000095
1976.11,1976,11,32,17,17.60000038
1976.12,1976,12,32,20,94.19999695
1977.01,1977,1,35,22,67.59999847
1977.02,1977,2,34,22,59.59999847
1977.03,1977,3,33,22,209.1999969
1977.04,1977,4,33,22,280.7999878
1977.05,1977,5,32,22,106.8000031
1977.06,1977,6,33,22,145
1977.07,1977,7,31,20,70.5
1977.08,1977,8,28,17,76.59999847
1977.09,1977,9,29,17,46
1977.1,1977,10,32,18,17.20000076
1977.11,1977,11,32,17,72.80000305
1977.12,1977,12,33,20,78
1978.01,1978,1,34,22,79.69999695
1978.02,1978,2,33,23,127.3000031
1978.03,1978,3,32,23,150.8000031
1978.04,1978,4,32,23,160.3999939
1978.05,1978,5,33,23,198.1999969
1978.06,1978,6,33,22,86.09999847
1978.07,1978,7,31,20,62.29999924
1978.08,1978,8,29,18,46.59999847
1978.09,1978,9,29,17,60
1978.1,1978,10,32,18,4.300000191
1978.11,1978,11,31,16,9.399999619
1978.12,1978,12,33,20,46.90000153
1979.01,1979,1,35,23,115.1999969
1979.02,1979,2,34,23,132.3999939
1979.03,1979,3,32,22,215.5
1979.04,1979,4,32,23,302.3999939
1979.05,1979,5,32,22,178.1000061
1979.06,1979,6,31,21,156.5
1979.07,1979,7,31,19,86.09999847
1979.08,1979,8,29,18,69.80000305
1979.09,1979,9,28,15,6.900000095
1979.1,1979,10,30,16,34.90000153
1979.11,1979,11,34,19,16
1979.12,1979,12,33,20,42.40000153
1980.01,1980,1,34,21,53.20000076
1980.02,1980,2,34,22,109.6999969
1980.03,1980,3,33,22,188.5
1980.04,1980,4,32,22,172.8999939
1980.05,1980,5,32,22,185.5
1980.06,1980,6,33,22,96.69999695
1980.07,1980,7,32,20,96.09999847
1980.08,1980,8,30,19,79.59999847
1980.09,1980,9,28,16,44.09999847
1980.1,1980,10,30,16,28.5
1980.11,1980,11,32,17,35.09999847
1980.12,1980,12,32,19,65.5
1981.01,1981,1,34,22,33.29999924
1981.02,1981,2,34,22,173
1981.03,1981,3,33,22,124.6999969
1981.04,1981,4,32,23,219.8000031
1981.05,1981,5,32,22,200.8000031
1981.06,1981,6,32,22,156.3999939
1981.07,1981,7,32,20,99.09999847
1981.08,1981,8,31,19,105.3000031
1981.09,1981,9,28,15,46.20000076
1981.1,1981,10,29,14,14.39999962
1981.11,1981,11,33,18,51.20000076
1981.12,1981,12,32,18,56.5
1982.01,1982,1,33,22,123.5
1982.02,1982,2,34,23,93.19999695
1982.03,1982,3,32,22,268.1000061
1982.04,1982,4,32,23,169.1999969
1982.05,1982,5,32,22,229.8000031
1982.06,1982,6,31,21,218.1999969
1982.07,1982,7,31,20,74.09999847
1982.08,1982,8,29,17,120.6999969
1982.09,1982,9,29,17,104.0999985
1982.1,1982,10,31,17,33.5
1982.11,1982,11,32,18,68.19999695
1982.12,1982,12,33,20,65
1983.01,1983,1,34,22,128.6999969
1983.02,1983,2,33,22,162.6999969
1983.03,1983,3,33,22,160.3000031
1983.04,1983,4,33,23,268.2000122
1983.05,1983,5,33,23,90.19999695
1983.06,1983,6,33,21,135.8999939
1983.07,1983,7,33,21,83.59999847
1983.08,1983,8,30,19,157.3999939
1983.09,1983,9,26,14,39.79999924
1983.1,1983,10,29,16,74.19999695
1983.11,1983,11,32,16,7.599999905
1983.12,1983,12,32,19,50.20000076
1984.01,1984,1,34,22,122.4000015
1984.02,1984,2,32,22,149.6999969
1984.03,1984,3,33,23,128.8999939
1984.04,1984,4,32,23,210.3000031
1984.05,1984,5,32,23,156
1984.06,1984,6,32,22,117.3000031
1984.07,1984,7,31,20,57.20000076
1984.08,1984,8,31,20,30.70000076
1984.09,1984,9,27,15,30.70000076
1984.1,1984,10,31,17,9
1984.11,1984,11,31,16,90
1984.12,1984,12,34,20,59
1985.01,1985,1,35,24,120
1985.02,1985,2,32,22,187.1000061
1985.03,1985,3,32,22,270
1985.04,1985,4,32,23,168.3999939
1985.05,1985,5,32,23,154.3999939
1985.06,1985,6,33,22,154.6000061
1985.07,1985,7,31,20,107.5999985
1985.08,1985,8,31,20,23.79999924
1985.09,1985,9,29,17,25.70000076
1985.1,1985,10,30,16,49.20000076
1985.11,1985,11,31,17,32.40000153
1985.12,1985,12,32,20,71.90000153
1986.01,1986,1,35,23,46.20000076
1986.02,1986,2,34,23,71.09999847
1986.03,1986,3,34,23,82.80000305
1986.04,1986,4,33,23,170.5
1986.05,1986,5,32,23,113.6999969
1986.06,1986,6,32,22,111.3000031
1986.07,1986,7,33,22,44.20000076
1986.08,1986,8,30,20,110.4000015
1986.09,1986,9,30,17,47.29999924
1986.1,1986,10,30,15,28.70000076
1986.11,1986,11,33,19,68.19999695
1986.12,1986,12,32,19,78.30000305
1987.01,1987,1,34,21,69.5
1987.02,1987,2,35,23,95.09999847
1987.03,1987,3,33,23,154.5
1987.04,1987,4,33,24,181.6999969
1987.05,1987,5,33,22,100.1999969
1987.06,1987,6,33,22,137.3999939
1987.07,1987,7,32,21,98.59999847
1987.08,1987,8,29,17,50.70000076
1987.09,1987,9,29,17,86.19999695
1987.1,1987,10,31,18,40
1987.11,1987,11,32,17,36.29999924
1987.12,1987,12,34,20,6.300000191
1988.01,1988,1,35,23,210.8000031
1988.02,1988,2,34,24,91.19999695
1988.03,1988,3,33,22,202.6000061
1988.04,1988,4,33,24,150.3000031
1988.05,1988,5,32,23,167.6000061
1988.06,1988,6,33,23,142
1988.07,1988,7,32,21,64.90000153
1988.08,1988,8,27,17,50.29999924
1988.09,1988,9,28,16,23.10000038
1988.1,1988,10,30,14,17.70000076
1988.11,1988,11,35,18,3
1988.12,1988,12,34,20,9
1989.01,1989,1,35,23,69.09999847
1989.02,1989,2,35,24,92.40000153
1989.03,1989,3,33,23,155
1989.04,1989,4,33,23,154.8000031
1989.05,1989,5,33,23,137.1000061
1989.06,1989,6,33,22,76.09999847
1989.07,1989,7,31,21,78.80000305
1989.08,1989,8,28,17,41.20000076
1989.09,1989,9,29,17,84
1989.1,1989,10,29,15,21.20000076
1989.11,1989,11,32,17,68.5
1989.12,1989,12,32,19,28.10000038
1990.01,1990,1,34,22,84.90000153
1990.02,1990,2,34,22,142
1990.03,1990,3,33,23,140.3000031
1990.04,1990,4,33,23,149.5
1990.05,1990,5,32,22,145.8999939
1990.06,1990,6,33,22,84.59999847
1990.07,1990,7,32,21,57.40000153
1990.08,1990,8,28,17,110.4000015
1990.09,1990,9,27,16,59.20000076
1990.1,1990,10,28,14,32.5
1990.11,1990,11,33,18,39.90000153
1990.12,1990,12,32,19,57.29999924
1991.01,1991,1,35,23,65
1991.02,1991,2,35,23,122.5999985
1991.03,1991,3,34,23,140.8999939
1991.04,1991,4,33,24,259.8999939
1991.05,1991,5,33,23,150.5
1991.06,1991,6,33,22,165.6999969
1991.07,1991,7,32,21,73.59999847
