Date,Year,Month,Max,Min,Precip
2021.03,2021,3,29,18,9.100000381
2021.04,2021,4,29,17,48.09999847
2021.05,2021,5,29,17,59.59999847
2021.06,2021,6,28,16,103.6999969
2021.07,2021,7,27,17,122.6999969
2021.08,2021,8,24,16,81
2021.09,2021,9,24,16,61.40000153
2021.1,2021,10,23,16,107.0999985
2021.11,2021,11,24,16,45.79999924
2021.12,2021,12,25,15,15.5
