CanESM5-CanOE_370,CNRM-CM6-1_370,CNRM-CM6-1-HR_370,CNRM-ESM2-1_370,GFDL-ESM4_370,INM-CM4-8_370,INM-CM5-0_370,IPSL-CM6A-LR_370,MRI-ESM2-0_370,CanESM5-CanOE_585,CNRM-CM6-1_585,CNRM-CM6-1-HR_585,CNRM-ESM2-1_585,GFDL-ESM4_585,INM-CM4-8_585,INM-CM5-0_585,IPSL-CM6A-LR_585,MRI-ESM2-0_585
12.732,11.012,6.0899,9.4569,12.252,11.631,12.582,5.9227,5.6552,11.558,10.079,7.3262,8.6156,14.189,10.429,9.7086,12.711,1.6551
5.7749,10.782,8.4561,8.4451,6.4878,7.5284,7.4143,11.67,2.7329,12.522,8.4654,7.6467,8.7756,9.5931,8.1379,9.8511,3.4673,1.9778
8.2583,6.6639,4.9637,4.7745,13.033,4.4826,2.2348,9.0721,1.346,5.867,6.5174,9.1374,3.5146,14.735,3.7041,3.4366,8.9867,5.1895
3.0972,3.0126,2.4656,2.4575,1.5309,1.1116,1.9468,4.7591,1.8291,5.2625,2.505,2.5456,1.3109,4.9682,0.48205,1.5622,4.6871,3.5222
0.058092,1.1562,0.20694,0.624,0.035875,1.4981,1.0404,2.1483,3.21E-15,0.021364,0.25692,0.073501,0.40974,0.01118,1.7414,0.57354,1.1953,1.02E-05
0.0021955,0.9526,0.083677,0.26901,0.0010272,2.3839,0.24883,1.51E-06,0.36669,0.00076108,0.25141,0.39144,0.43271,0.05262,0.69696,1.2484,1.4554,2.02E-13
0.0022616,1.9932,0.6157,2.2413,0.20317,2.5847,1.6046,1.4642,0.000081744,0.00044972,2.0158,1.8342,0.93537,0.027616,1.8615,1.9657,2.071,0.006066
2.6554,0.62433,4.4177,1.3623,1.9711,1.4627,2.917,5.6041,1.4778,1.7011,1.4991,1.3343,2.4188,1.9101,1.3587,2.3082,4.8657,1.717
4.27,3.6145,4.0057,1.9596,3.2111,1.1076,2.3268,5.4153,3.3413,5.0207,4.1924,1.9117,3.2148,2.6213,1.3124,2.1137,5.3726,1.0624
2.6426,3.9259,3.02,6.8998,7.8948,2.6047,3.6698,7.0595,2.1989,5.6808,4.9363,3.3366,4.2192,2.6654,3.0929,3.4486,6.3264,3.0589
8.1427,5.8424,7.8363,4.9682,9.7299,3.7363,6.6493,8.8185,3.5508,9.3481,6.4177,5.2411,2.2704,6.3607,7.3007,5.1089,8.3363,9.3623
13.379,7.1466,5.7135,8.61,9.5418,8.4644,9.8224,11.248,1.8867,16.029,6.6747,3.7968,2.9243,9.499,13.34,11.951,9.244,2.2997
11.738,12.412,7.926,7.2487,5.6421,10.753,12.239,6.5589,0.70068,5.8092,7.9843,9.9086,10.901,7.6954,10.172,12.731,6.5752,1.5389
6.1158,9.3542,9.7508,8.1183,7.7296,6.871,8.072,7.7423,0.40082,5.6571,6.5455,9.8066,9.0219,4.7945,7.9862,8.2403,10.666,2.9802
8.7969,9.3819,5.435,8.8983,6.2283,4.118,3.6946,9.0436,1.8602,5.2912,8.3545,7.1063,8.8181,7.3822,2.7304,3.2102,7.6767,2.0901
2.6628,1.6378,0.81821,3.0378,2.715,0.85998,0.55285,4.8864,2.4223,2.7453,1.6081,5.0594,4.1662,2.5741,1.3076,1.4658,3.2025,1.2745
0.086363,0.36937,0.65598,0.75965,0.00046335,0.52489,1.2271,1.0969,0.001338,0.060667,0.63276,0.2988,0.43996,0.064795,1.393,1.2021,0.95035,1.18E-11
0.0097987,0.29057,0.13939,0.75786,0.0021442,1.063,1.7425,0,1.90E-07,0.0058436,0.72043,1.1871,0.4706,0.00035355,0.83155,2.1343,0.47775,3.20E-18
0.00085987,1.4432,0.33391,1.3224,0.14807,2.9787,2.8592,2.2412,0.86085,0.36859,0.6126,0.91128,0.79969,0.26746,2.9032,2.296,2.9395,0.55908
2.8149,1.6029,1.5553,2.8466,0.91406,1.4432,1.7249,5.2892,1.3835,2.8022,1.7834,1.9536,2.3133,0.96115,1.06,1.8828,3.6885,1.7344
3.1733,3.8162,4.5928,1.6594,2.1822,2.4231,2.298,5.013,1.5219,3.7168,0.97709,4.4439,1.5705,2.743,2.0126,1.9264,5.2414,1.3701
6.6264,3.7434,5.7245,3.0481,3.4476,3.5395,4.9846,6.2922,5.2198,4.7596,4.6833,4.462,4.0975,2.448,3.5691,5.4738,5.563,2.4506
12.494,4.0299,5.8663,5.445,16.799,5.1627,5.8647,7.877,3.938,14.79,2.7187,4.4227,4.3079,12.823,4.6388,6.9204,7.8439,1.8371
12.887,9.7791,6.5727,8.4724,6.4675,9.6784,10.122,8.3134,2.0265,11.483,7.6756,6.6091,7.4483,11.625,7.236,8.7639,11.222,3.7824
11.6,10.206,9.4184,6.6125,4.8247,11.659,10.895,7.6382,2.2076,6.795,9.5407,7.538,6.3441,14.096,15.183,9.8646,11.788,1.54
7.5571,7.7225,8.9498,6.6024,4.6335,7.4759,6.4482,6.2246,1.6047,8.7082,8.3436,6.3164,9.7958,4.9625,7.5001,11.177,5.5066,1.2334
6.3175,7.114,9.079,7.7744,10.531,2.8588,2.3898,8.605,5.3281,6.5424,7.0519,6.0275,7.7673,12.129,2.699,3.8402,8.5826,1.9878
1.9675,3.8772,1.6309,3.0438,1.7025,1.6354,0.845,4.4512,2.7121,6.2629,2.2512,2.2785,1.1181,1.2439,0.59692,0.71826,4.0896,2.7032
0.25083,0.70662,0.23151,0.66796,0.014266,1.4775,2.6139,1.7071,4.36E-18,0.17509,0.50598,0.38541,0.63225,0.00017545,0.70017,1.3143,1.545,2.73E-18
0.00053513,0.47204,0.48729,0.30097,0.0089073,1.0911,2.0682,0.8115,0.000028648,0.00030323,0.65213,0.20434,0.86671,0.10466,2.5297,1.5332,1.0387,1.675
0.0966,2.2158,0.96519,1.4413,0.99803,3.3359,2.429,2.8931,0.012884,0.13806,1.7168,0.68145,2.0722,0.016911,1.8821,1.7792,2.4982,1.6311
0.42323,1.3387,1.8522,1.6587,1.3316,2.2379,1.5504,4.7085,1.3165,1.8834,4.8392,0.69372,1.8544,2.7355,1.5448,1.3529,4.0256,2.6433
3.5417,3.4909,3.3562,2.7245,2.1478,1.5833,1.853,5.7431,2.3748,6.4841,5.3586,3.2283,4.4531,3.163,0.83871,3.0698,5.0196,1.5842
10.046,3.6809,4.6308,2.9404,3.0555,2.4782,3.0365,6.4176,1.7855,8.5874,5.138,4.3113,3.3145,7.8169,2.3173,3.0208,6.7628,2.1594
14.376,6.3547,3.8872,5.7983,8.1947,9.0867,4.7535,7.6352,4.2285,16.292,3.8366,3.5494,4.8835,8.5911,5.8549,5.4624,7.8322,3.9772
7.1993,4.9622,5.1915,11.006,5.7207,8.2046,6.8794,8.3224,4.9436,6.459,5.9953,6.9092,10.242,11.643,5.8785,11.456,13.43,8.5156
11.937,7.0961,5.9646,7.3485,9.9506,10.765,10.028,8.8056,3.2592,9.4708,5.9683,7.5021,9.7302,5.731,13.427,10.765,8.5891,2.6426
7.1766,8.8304,8.9421,11.708,4.7581,9.3027,8.7339,7.1784,3.7262,7.2057,7.4975,7.4466,8.2241,5.9222,7.9147,9.8985,5.7147,3.3661
10.811,4.1947,4.729,8.1754,9.7295,3.2656,2.6543,7.0973,1.9977,6.9699,6.6882,7.3112,6.9349,8.3435,4.3992,6.5768,6.0408,3.8083
2.2206,2.0098,2.9516,2.685,5.5697,1.3734,1.323,3.9004,0.8564,2.0046,2.9497,1.4602,2.2648,1.4612,0.78982,0.9423,4.326,2.434
2.2793,0.28511,0.52667,0.88418,2.36E-08,2.0309,2.1855,1.3685,1.71E-14,0.032177,0.68972,1.0497,0.70575,0.0010464,0.40339,3.0007,5.50E-11,0.44095
0.00074234,0.49904,0.11083,0.34444,0.0013172,1.1785,1.7673,1.6687,6.04E-18,9.34E-05,0.30494,1.122,0.52821,0.32724,1.2522,1.6287,1.7303,0.15441
0.00058753,2.2469,0.49321,1.5351,0.013877,2.5019,3.0656,3.2968,1.1544,0.59589,1.2286,3.0448,1.6557,0.12807,2.2775,2.1904,3.0801,0.025641
2.1331,1.091,3.3611,2.4082,0.65516,1.561,3.2082,4.1439,1.9818,2.5494,1.2617,3.0034,2.3038,3.0627,1.013,2.0822,2.5713,0.34849
5.3031,4.0204,3.1286,3.1189,4.6134,0.77342,4.0194,4.8148,1.5655,6.0418,4.2608,2.6297,2.0145,3.5696,1.5871,2.3201,5.524,2.0687
5.5959,3.1689,2.1636,3.2699,4.5894,3.9278,3.5678,6.7689,3.5025,4.0433,5.4782,4.2239,3.0281,10.67,2.4691,4.1739,7.5774,5.4449
10.331,8.1259,4.4926,4.3836,12.792,4.9623,7.0456,8.1899,6.4243,7.5283,6.3877,5.9123,7.3469,9.3131,5.743,6.0847,8.5332,4.3221
8.0046,6.789,6.4228,5.5603,8.1965,11.311,8.4633,9.1711,4.3063,7.9148,6.351,6.9164,3.8534,9.7648,6.4619,10.937,9.3601,3.7569
8.7161,11.621,7.994,9.5192,4.9613,10.624,12.408,9.6126,2.0652,10.318,6.0144,7.1335,7.6501,13.596,12.064,11.321,8.1704,2.2163
7.378,8.6881,8.4572,10.366,5.449,8.779,7.3493,9.4271,1.5397,7.7706,9.1269,9.1558,8.6242,7.4602,8.4519,8.0874,8.0378,2.8274
6.9476,10.192,6.2601,4.7929,14.013,3.4316,2.3467,9.0543,3.3916,7.787,7.24,6.7512,6.4528,4.7074,2.3802,5.8769,8.541,2.4618
2.9047,4.3147,1.4636,2.3424,0.33171,1.1102,0.95415,5.1513,3.5407,5.547,3.1018,6.0617,2.2608,3.1504,0.64096,1.5046,3.7876,0.821
0.010102,0.2372,0.14617,1.9333,0.06691,0.94869,1.0201,0.62663,0.066049,0.0012673,1.0344,0.40239,0.453,0.0015325,1.1819,1.9176,2.0262,3.49E-18
0.0023287,0.22483,0.92105,0.92973,0.0041885,1.0487,1.5061,1.5687,1.46E-09,0.0072717,0.85359,0.22809,1.2426,0.0011366,1.5303,2.0631,0.22445,0.0005551
0.71747,1.722,0.31375,0.38473,0.054425,1.871,2.9432,4.977,0.59098,0.33216,0.60941,0.29774,0.78737,0.017489,1.5447,1.9953,3.557,0.010084
2.2486,3.1976,2.8045,2.7167,1.6264,1.0159,1.8726,5.1659,0.52007,2.4819,1.1229,2.3431,1.5247,1.3117,1.1433,2.4283,4.676,2.0797
3.2202,5.1469,7.4734,1.3886,1.8135,1.0015,2.3428,5.4201,1.155,3.7632,2.751,3.4526,1.9735,2.2264,1.3456,2.396,6.6323,1.3166
7.3331,4.8254,3.4021,3.3567,4.9435,3.4744,5.0027,6.1028,3.0553,3.5292,4.5786,4.6492,2.2908,6.0978,2.3468,3.78,7.1305,3.1066
14.884,8.8184,3.84,3.7344,5.6316,6.0221,10.849,9.7011,4.1929,18.7,8.1273,4.5062,6.0698,8.3141,4.7917,7.0005,9.0254,3.3754
9.5433,6.8259,6.3206,5.3254,7.2398,5.9762,11.394,10.191,1.2617,11.265,9.6458,6.6604,10.462,6.3445,7.2873,8.7371,9.9315,1.2472
11.455,9.5882,9.3147,8.9907,13.423,10.624,13.621,10.454,0.88782,20,10.721,9.5879,6.8632,8.5688,9.0315,15.707,6.2937,0.97684
7.7795,9.7183,11.364,9.1438,7.5988,8.7024,7.9232,5.2001,0.86583,9.4811,7.786,12.503,13.279,13.217,10.446,8.7633,9.5561,0.9432
6.1777,9.5379,3.816,6.8141,7.2642,2.4369,1.774,8.3741,2.517,6.7161,8.7288,5.6474,7.0655,4.5404,3.9226,3.4318,8.2738,1.381
0.62867,2.1549,3.5603,1.4124,3.004,0.98485,0.80691,4.4535,2.7141,1.806,2.8588,2.4992,2.5124,2.3513,0.95441,2.0649,5.2878,1.6162
0.026028,0.38628,0.41426,1.4003,0.019586,0.91943,1.1462,2.3914,0.76373,0.011991,1.1686,0.39429,0.39143,0.033579,0.73249,0.9346,2.127,0.46675
0.0092503,0.13406,0.40181,2.4328,0.023328,1.0679,2.3685,0.78312,3.11E-14,0.0020359,1.9007,0.58403,0.34043,0.01789,1.9302,1.0984,2.2747,0.62443
0.00045447,0.70928,0.44442,0.7008,0.028264,2.2751,1.5803,2.5482,0.96702,0.007829,0.90267,1.1374,1.3361,1.3545,1.4669,2.8822,2.8999,1.8026
3.3026,1.5928,2.3153,1.7952,1.4109,1.5071,1.6075,4.2953,2.1045,2.3202,4.3046,1.2512,1.8979,3.593,1.6306,2.3395,5.7683,2.2971
4.4369,3.7094,4.2978,5.8141,1.9563,1.6382,1.7605,6.1929,1.0399,6.0781,3.4468,4.0523,5.7127,3.5528,2.1685,2.2293,4.8247,4.0229
6.8281,6.2448,3.9426,2.8319,5.1163,5.1144,4.7797,6.0025,2.9909,8.773,5.2796,5.9577,3.8358,1.2186,4.1417,6.0548,6.6102,1.2098
12.354,5.4801,7.2316,5.1801,9.9462,6.6787,6.0309,9.7708,4.661,13.038,7.2001,6.686,6.9278,19.728,5.5589,6.4193,8.5337,4.7135
7.4506,9.2379,3.9197,4.5558,7.2086,10.436,10.928,8.6891,3.672,12.023,5.9681,6.7807,9.2311,8.2699,8.4632,9.8581,8.4438,3.1481
6.796,8.6013,8.1188,10.561,8.8466,10.725,11.469,8.3075,3.0459,6.184,6.4481,12.1,9.3102,2.0001,12.724,9.1809,9.6022,1.6066
8.01,12.044,7.6739,9.5364,12.51,10.65,6.3104,9.0305,4.1981,10.329,7.6407,7.9324,6.014,4.57,6.3281,10.669,8.8421,0.72082
13.891,8.492,5.1972,3.4798,5.319,2.9452,2.866,9.3131,3.794,12.755,9.3037,6.5509,9.3878,9.206,2.8386,3.0948,9.4003,1.383
2.9923,2.2657,1.3265,2.6831,1.278,1.7904,1.0543,4.4257,3.0295,0.91281,3.5541,1.5894,1.7447,1.2468,1.5232,1.1375,4.9066,3.5218
0.01885,0.33434,1.456,0.94178,0.0012894,1.0268,1.2463,2.0012,0.00049643,0.0067853,0.15145,0.194,0.6948,0.0003043,0.42715,1.1348,2.4594,0.42581
0.10496,1.3015,0.62465,0.26261,0.030451,1.1464,2.0319,1.2361,2.97E-18,0.00059581,0.77503,0.45888,0.62847,0.0003555,1.2522,2.3024,1.4724,0.00029054
0.87553,0.5877,0.52507,0.91308,0.13379,1.3921,1.8235,3.9497,0.38464,0.074253,1.3315,0.81375,0.83079,0.054398,2.307,1.5361,2.3415,0.017408
1.9642,2.4506,2.0825,1.6469,1.3148,1.2973,1.9091,4.2915,1.4582,3.658,1.9401,1.3801,1.3555,1.3033,2.2929,1.3734,2.877,2.0217
1.809,5.8642,2.6303,1.598,4.1381,1.8108,2.4294,5.7173,2.1811,2.071,2.3823,3.2321,1.2792,1.7261,1.8498,1.9845,4.3431,1.9188
8.1842,3.7787,4.248,2.542,4.1322,3.4441,3.8185,7.0832,2.4787,3.9774,4.0011,3.8337,3.9803,5.7001,2.5428,3.7891,6.0206,2.0819
11.476,6.1771,4.4705,5.6304,11.779,5.7146,4.9954,8.7919,6.2898,11.42,3.6807,2.9969,6.203,10.493,7.0503,5.9911,7.9233,4.4536
12.022,10.107,6.2541,8.0467,13.203,8.8945,7.7285,8.8293,5.172,10.297,8.5254,7.5419,7.088,6.7183,8.3041,12.958,8.0964,2.4977
11.732,9.7423,9.3188,8.2628,7.6073,10.206,13.588,9.4785,1.5315,4.4182,5.7046,7.3502,10.495,7.1114,11.038,9.5447,4.9815,0.95159
11.219,7.3074,10.888,8.19,8.4064,8.2344,8.7164,10.8,1.0854,7.5724,7.5877,10.841,9.7796,6.8661,7.9835,12.594,5.8312,0.90908
9.888,5.6272,7.3637,5.5791,6.5871,1.7835,1.976,8.7149,1.611,8.1258,7.1787,7.1291,7.878,4.9149,4.4963,2.5722,7.9139,2.5382
3.0748,2.3702,2.3511,1.9001,3.3049,1.0684,1.5572,4.8836,2.897,0.87027,2.4061,3.2187,0.86897,1.9257,0.63779,0.98566,4.3421,1.783
0.003441,0.18638,0.27101,0.4779,0.000017194,2.0933,1.8994,2.8682,1.62E-10,0.0057102,0.41285,0.70643,0.31097,1.82E-05,0.95568,0.88566,0.75602,2.0023
0.0020203,0.39844,0.43423,0.35907,0.0008941,1.9654,1.2883,0.30598,0.00066444,0.0022854,1.3119,0.86724,0.31235,0.079633,1.48,1.7725,1.3713,0.36769
0.0027027,1.6652,0.50886,1.5743,0.12384,2.79,2.2623,2.5984,1.1014,0.0023694,0.78086,1.2538,2.4955,0.35188,2.2072,2.3414,4.1566,2.883
2.8337,3.2379,2.5212,1.2574,1.6942,1.5019,2.577,4.3105,2.0894,2.913,0.95009,3.8661,2.1255,0.96637,1.6599,2.3445,3.7474,1.4088
2.706,2.0104,2.2844,4.5669,1.4281,1.3011,2.492,6.6045,1.9818,4.3366,3.7582,2.0755,2.6269,3.4929,1.6755,1.426,4.9895,1.9409
8.2704,4.2905,5.4111,3.1575,5.9361,2.8938,5.3047,6.2181,3.1476,4.1035,4.2556,6.4519,1.7314,8.1118,3.3431,2.8362,6.1063,6.4032
6.7279,3.3093,4.0435,3.2489,10.016,4.6622,9.65,7.1957,3.9221,8.2807,7.1883,5.4491,4.8009,3.6896,4.3935,7.7572,7.1941,2.9761
10.48,10.261,6.01,6.415,11.468,13.717,9.6597,12.976,4.1083,9.5938,9.363,8.364,7.166,10.479,10.187,8.7676,11.299,3.8376
11.821,6.1554,7.3436,7.2127,2.9679,13.529,10.596,11.251,1.9655,10.34,9.6362,6.9658,11.343,6.6397,14.407,10.504,12.309,2.9691
7.4776,8.3532,7.943,10.153,3.3423,6.9514,9.687,6.3572,1.0301,8.718,10.522,8.3289,11.923,4.305,9.4188,14.82,9.5054,1.4395
6.9264,7.5166,6.4661,6.7958,7.8621,2.6927,3.4355,8.516,2.6032,7.6674,4.9441,4.6036,4.8692,5.7632,4.4358,5.4258,7.9027,2.2483
1.5025,1.9508,3.191,2.1091,1.7462,0.61454,0.99959,3.5732,0.82143,2.8947,1.424,2.9527,2.7155,0.67589,1.0475,1.9276,4.0689,4.2985
0.0015076,0.49769,0.43679,1.1198,0.050939,1.059,0.9908,1.7734,9.89E-18,0.025795,0.42675,0.5786,0.36039,0.11301,0.78411,0.99283,0.7257,2.0619
0.00019581,1.0603,0.77344,0.3561,0.026437,1.3554,1.034,1.261,0.4971,0.007906,1.0471,0.49497,0.13905,0.00054011,2.3851,2.58,0.74522,3.44E-14
0.30972,2.0584,0.75029,1.5163,1.2027,2.0804,1.8397,3.1388,1.3587,2.1286,0.95917,0.8849,1.1601,1.0986,1.921,1.5781,1.755,0.041819
2.4422,2.1531,3.1387,3.3754,0.56762,1.4965,1.1746,4.0142,1.5276,1.846,1.4068,2.5271,0.66632,1.1129,2.0993,1.8822,3.649,0.82483
2.9737,2.4368,6.2462,3.312,1.7711,1.4697,2.1309,5.5504,2.3709,7.6014,4.3182,5.8762,3.0765,1.7691,2.007,1.3839,4.4911,1.751
9.5061,3.7078,4.2499,3.866,2.8269,2.9119,4.383,6.5386,2.8536,9.0164,6.3721,4.7302,4.6402,7.4377,3.8357,3.7154,6.4088,2.1387
14.865,8.21,7.8215,3.2241,4.4164,5.221,6.1793,7.8525,3.8372,5.984,7.5024,8.0969,4.0289,12.804,6.5387,6.1425,7.9141,4.6412
9.9862,8.422,8.9,4.5249,8.6776,7.5647,8.6466,8.8221,3.1762,5.5645,7.4795,5.965,7.0899,7.3892,7.2427,9.2419,8.7087,2.6226
6.6724,8.52,8.8001,3.6348,10.929,11.244,12.719,8.6318,2.0593,6.3603,8.8192,9.0741,7.3932,7.5472,9.4892,11.389,7.3594,1.3791
6.3998,8.6806,6.093,7.9134,13.913,7.7287,8.9117,7.3256,1.5467,6.0066,10.931,7.8275,7.8056,7.6721,10.433,6.3892,6.5717,1.4028
6.1932,7.3108,6.9282,5.5554,8.4009,1.8256,3.1546,8.2983,2.2337,10.692,8.5304,6.6354,4.0546,5.399,3.6218,2.9087,8.5966,2.1773
6.0997,4.1936,1.6751,2.3577,0.88498,0.62933,0.67324,4.3904,1.7769,2.2265,2.9647,1.9528,2.6022,1.7143,1.0643,0.34322,2.1146,2.1213
0.00092856,0.38142,1.0963,1.773,0.0015303,1.4044,0.73966,1.4239,0.00023855,0.0056612,0.63906,1.3127,0.93692,0.12528,0.65519,2.9587,1.5064,0.017793
0.00029892,0.84702,2.5001,0.89501,0.0067046,1.9545,1.7149,1.4486,1.2968,0.0011192,0.41259,4.5617,0.94328,0.065545,1.9059,2.3536,1.3766,0.0039878
0.24744,1.3105,0.93433,1.1844,0.57245,2.0673,2.6016,2.401,0.6534,0.00017359,1.9605,1.7424,1.2088,0.34117,1.6546,1.6193,1.163,1.3798
1.827,1.7727,2.0087,1.4379,3.6191,1.6781,2.1326,4.2006,1.2383,1.8856,3.3345,1.9151,1.4542,2.0824,1.3304,1.8575,3.6212,1.2233
2.9345,1.2679,3.544,2.7566,2.4214,1.4662,2.904,6.4615,2.0656,4.9979,1.7103,4.5583,1.6368,3.7673,1.244,2.7278,5.3718,1.6961
6.0553,2.5999,2.0071,4.036,3.8697,3.0798,2.5757,6.0683,4.189,6.1442,4.206,4.6356,11.509,1.5264,2.4405,3.2762,6.5585,3.5252
10.345,6.9798,4.5905,12.721,6.1346,6.0541,5.2342,7.2164,5.6004,8.2642,11.212,2.6662,6.9198,14.169,2.9794,6.4005,7.0316,5.7631
16.277,10.527,11.778,9.2279,4.9525,10.667,9.1414,6.8192,4.587,15.605,7.3833,6.8152,7.6025,9.259,10.086,9.6655,11.218,2.2853
13.832,9.4062,7.8536,8.6841,11.823,9.5492,11.78,15.162,2.0269,7.0366,8.0341,7.4946,11.225,5.4759,13.737,12.105,14.024,2.4214
9.3249,13.387,7.4051,7.7093,3.8004,8.3048,7.6035,7.1916,2.7934,5.8159,7.2327,8.4881,7.8767,2.8695,9.922,14.327,9.834,0.89129
8.6042,7.5076,7.0546,8.3123,12.285,3.1215,2.8755,8.4632,1.3045,7.2795,5.3228,6.4147,5.2123,12.277,2.9452,3.0379,8.695,2.227
3.7855,4.053,1.3033,1.2062,2.2005,0.67322,0.75297,4.3988,1.6952,3.0221,2.5834,3.3602,2.5312,0.60355,1.1486,0.99321,4.838,1.8533
0.0030378,0.41191,0.1748,0.63286,0.059437,1.6548,0.9731,1.7758,0.054012,0.073216,0.20782,0.84531,0.8572,0.00048622,1.8222,1.439,0.015108,0.039897
0.00039944,0.15701,0.148,0.70386,0.00078778,0.95951,1.5097,0.53001,1.22E-17,0.0072751,1.322,0.4039,0.96548,3.08E-07,1.7297,2.0469,0.99651,0.00612
0.0026586,1.3838,1.69,1.0733,0.029224,2.2513,1.7999,2.6868,0.023087,0.034241,1.0396,1.2455,2.193,0.2152,1.3846,2.1741,0.3995,1.5703
2.3373,0.87255,2.1441,2.1367,1.5356,1.4352,1.6982,5.0427,0.82443,1.3053,2.8698,4.778,1.4472,2.1551,1.0892,1.5459,4.0285,1.9929
3.5884,4.8153,6.7553,3.7187,2.6597,1.1758,3.0865,4.1538,1.7391,3.2538,2.0837,1.7452,3.0896,5.0899,1.5976,1.895,5.4464,1.577
7.8966,2.615,4.0472,7.9147,10.136,4.4315,2.5929,6.2151,2.4173,10.772,4.5997,2.0353,4.3538,6.2862,2.9192,3.8212,7.3877,2.1749
18.754,6.1055,4.7043,5.263,10.215,5.6261,6.3473,7.6585,3.7622,9.0709,4.3302,3.4949,4.8192,5.1098,6.3169,7.99,8.0677,4.0149
9.6058,6.8781,4.4401,6.5665,10.148,15.663,13.427,13.048,2.4912,17.972,7.2913,6.2254,8.1702,9.4119,9.8694,9.5269,8.1594,3.5291
12.299,9.3056,7.958,10.813,3.2233,10.26,16.77,11.486,1.6217,7.2469,10.255,8.1056,6.0559,6.4057,13.119,10.78,4.7621,5.3364
10.004,9.1349,6.5146,10.09,10.799,8.0911,9.9627,8.2863,1.0969,12.683,5.5706,12.803,11.411,12.406,9.9008,10.867,4.1183,1.6757
5.1641,6.0002,8.1135,11.717,12.931,2.6801,2.5928,6.8281,2.0726,7.9732,7.0531,8.6007,6.6028,7.0525,2.1671,3.4502,7.3571,1.7055
3.0015,1.9733,2.5497,2.733,0.8257,0.6896,1.0723,4.2697,1.543,4.3086,2.335,5.0979,2.3125,2.1729,0.94442,1.5617,3.6216,5.7293
0.061261,0.43031,0.31422,0.71445,0.0062551,0.88408,0.8007,3.0857,1.50E-06,0.48868,1.6105,0.25111,1.2616,5.56E-06,0.95688,0.49962,0.24615,0.90431
0.002028,1.1516,1.2441,0.10837,0.015358,1.788,1.9633,1.6558,3.26E-17,0.00033306,1.0625,0.24107,0.574,0.012368,2.336,2.2519,3.0214,3.44E-18
0.0033248,1.04,0.67212,2.1586,0.48193,1.8743,1.7047,2.6991,1.4181,0.39372,1.2115,1.4649,1.0821,0.18253,1.1902,1.5315,2.5715,1.1635
1.4623,3.0184,2.7009,0.85088,1.981,0.74161,1.4915,4.7073,1.7446,3.1444,1.4521,4.8424,2.2984,2.9327,1.0632,1.4308,4.1073,2.1983
4.4263,2.9903,3.7326,2.578,1.4282,1.618,2.0536,5.6848,0.76858,3.0115,1.5729,2.2164,0.87186,1.9246,1.047,2.7059,6.0246,1.5756
5.8025,6.9157,5.7766,5.5074,3.9073,1.7586,2.833,7.5529,2.8342,7.9267,4.4448,4.7146,4.7119,3.5803,3.228,3.6073,7.0114,3.1956
13.508,4.3705,5.3611,4.6824,9.977,5.1532,9.1464,7.554,4.2544,7.0378,6.0723,4.0342,7.3191,11.815,6.4354,10.327,7.9611,2.6961
11.045,6.5422,7.0819,5.6558,15.82,9.1202,8.7432,9.8746,3.7332,21.852,9.1421,7.984,9.3387,9.109,8.991,8.8029,7.477,4.7147
10.263,8.6973,6.5765,7.9083,11.735,10.572,9.0482,8.8956,2.0871,7.0887,7.5352,7.4687,10.531,2.8557,11.229,11.717,13.797,2.8861
7.4701,7.4161,11.249,6.8239,7.3815,9.3072,8.7244,13.601,1.116,7.7392,7.0633,6.9657,9.6274,2.8815,8.4476,8.4621,6.5513,3.3639
9.9335,5.9959,9.7707,7.0904,5.477,3.9957,2.9217,8.9425,3.5391,5.4841,8.3797,7.9498,5.392,5.9219,4.1824,1.8374,7.0603,1.5527
3.1469,3.1665,2.454,2.3066,2.9285,1.0098,0.43745,4.3222,3.5795,2.0029,1.2286,1.9862,1.4724,1.0962,0.70171,0.75694,4.772,1.4107
0.016445,1.2761,0.73347,0.54049,0.011303,0.9473,0.77581,2.0474,0.24937,0.0037785,0.94727,1.0046,1.3591,2.42E-05,1.1264,2.0598,0.025337,0.00080449
0.00010394,0.35758,0.2793,0.70879,0.000079019,1.1624,1.617,1.275,0.00047381,0.00020618,0.63713,0.80494,0.58906,0.0015984,1.723,2.5175,0.13001,3.59E-18
0.1054,0.98931,1.1705,1.2189,0.86501,1.4889,2.8151,2.5082,0.29535,0.00051478,1.0753,1.7063,0.52315,0.057435,2.6186,3.5739,2.5266,0.14626
1.3984,1.711,1.2766,0.82648,1.3711,1.1187,1.4045,3.9348,1.8329,1.9316,1.0961,1.9098,2.6038,0.79173,1.5975,1.8332,4.0438,1.0049
4.5797,2.1049,1.5721,3.1976,4.8621,1.3099,1.5173,5.7015,1.9959,3.6674,1.3803,3.1803,2.9737,1.5397,0.86516,2.5634,5.921,0.70129
13.034,2.7281,3.6426,2.8637,5.7688,3.5596,2.959,6.3526,3.6587,12.921,2.1131,4.0731,2.4118,5.0612,2.1546,4.3928,5.6775,2.7305
15.901,5.3295,6.1283,4.2089,6.2323,5.6195,5.3125,7.9009,5.9938,8.9739,4.3425,7.029,7.6003,5.2019,3.9763,6.6286,7.6602,5.376
11.317,8.8647,5.7195,5.4485,17.157,13.234,8.6341,9.186,2.1674,10.819,8.4939,8.163,9.3876,19.597,6.8195,11.551,7.7295,3.1759
