BCC-CSM2_370,CanESM5-CanOE_370,CNRM-CM6-1_370,CNRM-CM6-1-HR_370,CNRM-ESM2-1_370,GFDL-ESM4_370,INM-CM4-8_370,INM-CM5-0_370,IPSL-CM6A-LR_370,MRI-ESM2-0_370,BCC-CSM2_585,CanESM5-CanOE_585,CNRM-CM6-1_585,CNRM-CM6-1-HR_585,CNRM-ESM2-1_585,GFDL-ESM4_585,INM-CM4-8_585,INM-CM5-0_585,IPSL-CM6A-LR_585,MRI-ESM2-0_585
1.6609,0.77604,4.3041,3.5799,5.4461,2.7232,0.49167,0.45541,1.9699,1.2313,0.35977,0.97136,4.705,0.81459,5.6788,3.8456,1.1469,0.34708,1.3352,0.80801
2.5178,0.076036,1.9224,1.8947,1.9248,1.3561,2.8508,0.28158,0.9251,0.90188,1.0646,0.80583,0.90191,0.91559,2.6558,1.0622,0.85483,0.41348,0.19121,0.62744
1.7348,0.24766,0.57217,0.15789,1.164,0.93115,0.50113,0.0095556,0.45514,0.84356,1.3136,0.85224,1.3139,0.37828,1.2135,1.8624,0.042694,0.2679,0.014312,0.64876
1.0217,0.32923,0.24468,0.031294,0.81796,0.25226,0.2623,0.23357,0.02938,1.2,0.66209,0.029249,0.41606,0.0023627,0.51624,1.0829,0.76808,0.052945,0.025534,0.28832
2.2179,0.098378,0.97034,0.04908,1.2307,0.41773,0.061212,0.14461,0.019728,0.10449,1.4444,0.25772,0.51706,0.15335,0.86432,0.51168,0.017823,0.14393,0.062596,0.32782
2.3095,0.071248,0.43719,1.001,0.52882,1.163,0.042561,0.971,0.0018505,0.76604,0.15415,0.69124,1.1925,1.1243,1.781,0.04645,0.19925,0.70524,0.069238,1.1636
1.0904,0.34934,4.1806,0.59473,2.894,5.1566,1.6838,0.6616,0.42264,3.0096,1.946,0.40359,5.6812,1.0271,10.867,2.5515,0.51128,1.7104,0.0062098,2.4447
2.6717,2.6992,6.0949,0.20301,5.0473,3.062,3.1095,2.6471,2.8746,2.1326,1.9551,1.1871,3.1264,4.386,12.38,4.9635,1.8487,1.1925,2.6286,1.6723
2.9795,9.1071,8.473,1.4184,6.3851,4.0785,2.4774,2.4687,4.8768,2.1065,4.9275,5.8861,5.2363,2.3127,8.6551,3.5683,4.5329,8.2213,2.1623,3.2005
8.0039,5.0666,7.9327,4.6093,3.3173,9.0081,4.3979,7.8275,4.0679,2.2599,5.3681,6.8602,6.6115,3.1821,13.405,6.0038,7.4308,4.7338,4.44,2.0857
4.6459,9.7419,11.076,6.687,2.3483,7.4161,4.5298,5.7223,5.7448,2.4072,7.8163,11.289,7.5057,2.1641,4.0396,3.13,3.9472,3.4045,2.7368,2.007
1.4136,6.4148,7.8473,11.222,3.2987,6.606,0.21428,3.4536,7.7653,2.7649,1.4842,9.9661,4.8172,6.2356,5.937,5.3459,2.903,2.9349,3.7424,3.1125
3.0616,2.3148,5.5785,3.0697,3.4671,1.936,1.0293,0.23051,5.7781,2.6573,2.8448,1.6856,0.91374,0.49229,4.4884,2.0844,1.9475,0.85511,1.4136,0.34676
1.1832,0.19608,2.2358,0.51,2.0586,0.8306,0.0064345,0.57917,0.49412,1.1025,0.70687,0.19661,2.6558,0.63208,1.4861,0.85829,0.2957,0.97705,0.40873,0.6166
1.6877,0.92508,0.55649,0.19675,0.29369,0.69723,0.11315,0.033546,0.44923,1.0604,0.50452,0.030279,0.43712,0.17615,1.3705,0.63245,0.40478,0.14174,0.20884,0.66831
1.7417,0.010169,1.2567,0.017316,0.49047,0.9538,0.065417,1.4864,0.27741,1.368,0.51556,0.10534,0.16171,0.00075492,0.27278,0.041159,0.245,0.032539,0.22671,1.9543
1.1633,1.6456,0.97447,0.25949,0.5038,0.46985,0.0088643,0.53733,0.0028974,0.80518,1.4197,0.06256,1.3937,0.10115,0.4621,0.015227,0.00038838,0.0015282,0.067544,1.8398
3.7673,0.16435,1.5412,0.42301,0.32041,0.91201,0.48439,0.34327,0.026078,2.0108,1.3196,0.10372,1.3118,0.86498,1.2946,0.61559,0.19073,0.82415,0,1.9697
1.7674,0.20115,5.1753,1.9873,2.6397,0.81084,0.50243,0.71714,1.6799,2.8792,2.0994,0.18176,4.1491,3.3499,3.7469,1.036,0.72569,1.0557,0.2116,2.0856
2.2116,3.8398,6.2099,1.7703,5.8312,3.3019,3.431,1.9201,1.7964,4.2669,3.4532,1.7249,5.299,1.5793,6.4732,3.6413,2.2049,2.981,2.1489,3.0809
3.6366,12.194,9.2272,3.1913,5.4731,5.7373,6.3409,4.8104,2.2177,2.2813,7.2725,7.6991,3.8193,4.446,5.447,4.1108,4.8008,4.0422,3.7534,6.9471
3.5229,4.1631,6.3431,4.7518,4.5153,5.459,2.4086,3.9851,7.0161,4.2756,1.2481,7.2598,3.6274,3.0344,2.3051,3.9265,4.2329,5.5266,5.7231,2.6648
5.2595,2.5345,6.8142,4.0301,5.7709,7.8194,3.4703,1.9846,4.9811,4.2635,4.7397,6.1653,7.0631,0.21144,7.3779,8.8924,6.24,3.1348,13.636,2.8267
5.8031,3.1672,4.623,3.1915,1.8614,4.1934,4.2573,1.5131,5.4076,1.6996,1.6055,2.5256,9.4886,2.1205,5.7506,1.7309,1.76,0.62624,9.3026,2.3911
4.1974,3.6895,5.5866,3.8179,2.5208,3.8067,0.69551,0.69171,1.3005,2.6364,2.9653,1.122,4.2499,2.3562,2.6751,2.6851,1.275,0.87583,3.0611,1.16
0.84493,0.6151,2.7499,0.72954,1.4061,2.0008,1.315,0.39932,0.57335,3.2536,0.26508,0.14053,1.4267,0.24036,1.9567,0.91103,1.6859,1.8183,0.42126,1.8933
1.8184,0.80631,1.0218,0.079495,1.1457,0.88317,0.28289,0.17179,0.13409,1.1033,1.0303,0.0067029,0.43232,0.18313,0.94813,0.87778,0.15033,0.28498,0.14971,0.61335
0.83952,0.011058,0.21554,0.34441,0.20723,0.32256,0.17923,0.013156,0.076963,1.4951,0.78147,0.071643,0.20303,0.58605,0.47091,0.12683,0.10072,0.041435,0.008925,1.5473
0.036641,0.077869,0.34554,1.1521,0.024851,0.50128,0.041012,0.082437,0.0071182,1.0652,1.4178,0.022019,0.52993,0.82985,2.1278,0.17772,0.15864,0.16701,0.019317,1.5196
0.22176,0.19494,1.0166,0.69408,2.1198,0.49408,0.12,0.030677,0.0014711,0.4279,1.2848,0.22207,0.65766,0.63534,1.1832,0.21848,0.045564,0.38236,0.099014,0.5255
1.182,0.67039,0.71922,0.70327,1.989,2.0545,1.1594,1.25,1.0176,4.2714,1.8378,0.67824,5.5643,0.12552,3.1491,2.3955,1.0361,0.51865,0.129,1.5048
3.0577,1.2231,3.6639,3.0585,3.2126,3.0248,1.5383,3.1607,2.14,1.9433,4.1967,1.834,8.0207,3.0129,2.7719,0.6291,1.7913,1.3868,0.91309,2.7127
5.9539,7.9373,3.8783,4.1775,6.8738,2.3138,4.2031,4.1437,2.1939,0.50187,1.4988,5.4137,8.612,2.263,5.7124,2.6553,7.5546,3.1392,4.8624,2.4547
5.2958,9.8844,8.8453,3.7425,7.897,3.9463,3.6349,6.687,2.8873,2.7186,2.2394,3.4335,0.99209,0.73492,4.5611,5.8957,3.308,8.1508,3.8263,1.686
7.2664,7.3382,3.9183,6.8929,5.0058,8.3378,2.4343,4.4305,3.0292,3.1437,1.9845,7.1041,1.8856,3.4282,4.6893,1.3591,4.5148,1.7694,3.3821,0.87048
3.8309,5.116,5.6054,7.0993,12.719,4.4241,3.302,0.66251,3.7889,1.2479,2.0846,4.1304,1.566,12.89,6.1353,3.5812,3.8297,2.5383,3.9349,5.7414
1.5206,1.1415,2.1821,1.1125,3.3481,1.5788,1.5177,3.1939,7.4241,0.17964,2.3814,1.944,5.6108,2.8537,3.6936,3.0545,0.15721,0.7532,1.9913,0.69648
1.5353,0.93617,2.9899,0.19137,1.6079,1.9821,0.25471,0.18497,0.30657,1.7817,1.1468,0.23811,3.4289,0.66079,2.5988,1.3778,0.35549,0.65306,0.53297,0.82656
0.20527,0.16102,0.33046,0.20664,1.8904,0.24534,0.0090588,0.11694,0.063287,0.63554,0.71165,0.094236,1.2441,0.010993,0.59554,1.3335,0.1298,0.3478,1.1815,1.1769
0.23432,0.031694,0.33745,0.065218,1.0106,1.0173,0.48611,0.055395,0.0014928,0.93577,0.85182,0.0078,1.3973,0.71152,0.64412,0.05824,0.065834,0.25022,0.026808,0.53206
0.85438,0.1218,0.53804,1.0456,1.6646,0.23756,4.33E-08,0.0118,0.091202,0.60864,0.020709,0.027653,0.57298,0.18185,0.92018,0.022347,0.11998,0.049182,0.090369,0.66305
1.447,0.0366,1.7251,2.6672,4.9194,0.36569,0.062817,0.17416,0.068124,3.5449,0.50412,0.013351,2.9483,1.52,0.33064,0.056504,0.0023624,0.012008,0.27906,0.66573
3.6928,0.26286,3.1807,0.81979,4.1301,0.56736,1.3398,2.0253,2.0195,0.74491,5.1288,0.89152,4.825,0.34374,6.9118,1.019,1.963,0.42489,0.39503,4.4251
1.8279,1.9245,5.7909,0.17825,11.867,4.176,2.1779,2.6518,2.9149,4.7045,2.9818,0.72703,6.3382,1.5539,7.7709,4.3343,6.4569,3.2328,2.8207,1.8019
5.0255,7.4609,7.5269,1.5635,7.5818,6.7682,4.0647,7.464,5.7187,8.2466,1.245,8.4112,6.6868,0.6181,6.3704,3.6652,3.8082,5.2461,7.5254,2.0121
1.5891,7.7859,7.5457,1.945,5.0774,1.9653,4.3249,5.9587,3.0478,4.8776,10.011,7.2118,4.3998,6.0868,8.129,8.9176,4.1177,2.954,3.9858,2.0975
10.896,5.5065,5.518,3.889,7.5237,14.308,1.7989,2.113,8.4539,1.1609,4.149,10.77,5.529,4.5924,8.6913,5.9952,6.0434,0.58591,8.3767,2.2863
3.7447,3.3461,6.9135,3.9877,8.9105,5.0882,2.6212,4.2749,5.0343,2.062,5.3692,2.4081,2.5105,7.9061,7.7826,3.5468,3.5525,1.769,8.2399,0.94026
0.66246,1.9528,5.714,1.6872,4.0162,4.7002,4.2674,0.86443,0.078256,0.97453,1.8802,2.341,5.0826,4.0543,9.1852,1.9673,1.3803,0.52813,5.0674,1.9759
0.37042,0.035576,1.1618,1.0236,2.8624,1.2007,1.0631,0.89258,0.034278,0.87619,0.74693,0.30377,3.1754,0.070931,2.3671,0.5424,0.76007,1.7849,0.24032,0.9032
0.76622,0.045957,0.35548,0.2052,2.1243,1.1153,0.48875,0.13853,0.011153,0.77816,3.0667,0.12801,0.59867,0.24692,1.1442,1.6054,0.10036,1.8255,0.211,0.17993
0.47368,0.0067997,0.21776,0.53777,0.65122,0.92214,0.28146,0.032163,0.01102,2.9004,1.4296,0.35327,0.92573,0.17285,0.6246,0.87075,0.11355,0.37815,0.00041675,0.75593
0.58989,0.039741,0.13142,0.1054,0.75797,0.53422,0.0083608,0.34008,0.0026955,1.8795,0.37609,0.081084,0.89044,0.3539,0.87114,0.92403,0.025899,0.1139,0.062752,0.071642
0.37052,0.012001,1.4544,1.1817,2.3068,0.90496,0.04114,0.92402,0.19213,2.5138,1.6975,0.24905,1.4237,0.0035952,0.48533,0.41295,0.029786,0.084888,1.0467,1.2067
1.0089,0.31604,5.6978,0.31685,5.8522,0.76245,0.56658,1.3172,0.46729,2.0106,2.4187,0.16405,3.0457,1.8119,3.3332,1.4827,0.68149,0.31386,0.7452,3.0629
1.4028,0.76114,6.367,3.9849,6.4608,3.1223,1.4067,0.47252,3.1049,3.769,3.6851,2.1417,6.3645,3.8279,7.5866,5.4251,2.8869,4.4243,1.4761,3.5156
1.5518,5.8627,9.9708,1.5445,6.2194,5.4328,3.5723,4.4602,5.8964,1.0217,0.81622,7.716,6.461,3.0411,5.0788,5.9126,2.439,4.0678,3.9581,2.6761
7.2669,5.6306,6.2574,3.6574,6.1568,4.8547,5.9725,6.513,5.6368,2.539,9.8761,21.091,9.6655,6.8273,10.118,6.4323,5.521,10.073,6.566,0.40332
3.4885,3.6135,6.2915,5.01,1.4885,9.5535,2.2683,5.3622,4.9634,0.084974,3.3351,6.1928,6.0141,3.4371,5.6104,7.5604,2.6178,5.3772,3.7778,1.8415
4.5408,5.2077,3.5925,5.8982,8.5394,5.6115,1.215,2.7218,3.4537,0.46522,5.2953,1.8298,13.099,1.7111,5.227,6.8225,3.521,3.2738,2.2864,2.2502
1.4181,3.8091,6.6843,3.028,3.702,3.0342,2.9863,0.55113,0.65801,0.72652,1.5386,4.288,5.6258,0.63772,3.0813,1.3283,3.0115,1.0498,0.088979,1.4118
1.2192,0.36571,1.948,0.19814,2.8308,2.3376,0.48143,0.65446,0.22065,0.19355,0.46886,0.16936,4.2821,0.87917,1.9894,1.1122,0.37643,1.141,0.59547,0.4845
0.51888,0.055712,0.71969,0.82038,0.79061,1.2711,0.25706,0.13748,0.063042,1.8121,0.69122,0.75605,1.4794,0.29021,0.68562,0.60492,0.14336,0.44681,0.0014074,1.5254
0.064959,0.13225,0.27314,0.21055,1.8906,0.32521,0.06615,0.4195,0.38751,1.2769,0.7695,0.0064817,0.20786,0.0084587,0.68149,0.34086,0.04227,0.44951,0.0031626,0.79945
