CanESM5-CanOE_370,CNRM-CM6-1_370,CNRM-CM6-1-HR_370,CNRM-ESM2-1_370,GFDL-ESM4_370,INM-CM4-8_370,INM-CM5-0_370,IPSL-CM6A-LR_370,MRI-ESM2-0_370,CanESM5-CanOE_585,CNRM-CM6-1_585,CNRM-CM6-1-HR_585,CNRM-ESM2-1_585,GFDL-ESM4_585,INM-CM4-8_585,INM-CM5-0_585,IPSL-CM6A-LR_585,MRI-ESM2-0_585
31.99837646,32.99929199,32.92705688,34.16936646,30.30101929,28.7835022,29.47823486,29.24996338,32.40584717,31.31624756,33.35234985,32.77025757,32.67870483,31.28844604,30.11797485,29.23027954,29.13952026,32.49624023
34.24907837,32.84047852,34.6123291,36.31084595,32.64272461,31.49559937,30.83013306,31.32183228,37.81051025,34.10048828,33.53231201,33.59639893,35.59865723,33.00600586,32.42305908,32.46508179,30.88512573,36.34478149
38.9241272,33.83605347,36.00878296,35.21108398,34.82390747,33.05294189,34.69033203,30.57140503,39.93816528,36.87297974,33.18389282,35.36983643,36.62139282,34.02611694,33.49434814,32.79018555,31.11843262,36.62255249
38.59414063,35.24831543,34.21053467,35.64672241,35.45653687,34.50298462,35.82155762,29.85485229,38.51763306,38.85445557,34.49758301,35.04161987,36.11800537,34.7645813,35.85024414,34.70745239,30.2321106,38.43914185
36.71529541,32.7121521,34.49367676,34.50533447,33.77932129,36.02407227,35.1512085,29.89794312,38.56502686,34.19863281,32.51592407,34.22930298,32.85695801,31.43892822,35.71923218,35.82561646,30.11174927,38.18203125
31.65404663,32.36519775,32.40328369,33.82290039,32.81847534,32.40282593,32.31347046,28.8746582,34.50643311,32.2937561,32.69411621,32.42232666,32.81661377,29.41796265,31.66607056,32.14498291,29.61031494,35.45641479
30.93010864,29.68706665,30.67995605,33.33147583,28.43197021,29.99825439,29.40856323,28.21746216,30.87609253,30.51412354,30.83904419,30.24004517,29.33834229,28.40307007,28.32644043,28.36742554,28.50493774,31.34542236
28.79485474,28.87633667,29.3260437,32.20742188,27.33342896,26.86126099,27.09838257,27.16106567,30.30288086,30.2114502,29.14296875,28.61171875,29.33809814,26.95870361,27.0473877,26.85323486,27.16045532,30.12505493
28.49367676,28.1718689,29.01534424,29.83757935,26.86416016,26.78112183,26.64238892,27.44136963,30.05596313,29.60991821,28.27541504,28.19210205,28.97884521,26.48024902,26.77807007,26.69799194,27.09664307,31.67321167
29.63512573,28.59432373,28.57540283,29.31005249,26.81087646,27.49315796,27.04747925,27.45562134,34.06713257,29.89522705,28.03469238,28.23220215,28.24880371,27.15529785,27.12313232,26.67473755,28.03081665,32.68847046
30.75103149,29.55040894,29.71077881,30.3414856,27.45922241,27.4626709,27.34588013,28.13710938,35.60378418,31.53197632,28.79094849,29.12529907,28.72719727,28.33348999,27.55101929,27.58379517,28.08553467,32.94957886
32.70305786,30.60131226,31.51674805,32.43074951,29.6446167,28.56505737,27.61431274,28.57659302,33.48345337,33.09530029,31.21761475,30.79061279,30.9946228,30.22234497,28.15758667,28.03917847,29.06017456,34.24242554
31.09481201,32.97063599,33.34835205,33.57576904,31.02068481,29.71099243,28.45317993,29.31026611,36.19771729,31.40804443,34.34658203,32.34984741,32.49221191,32.15426025,29.1774231,28.90337524,29.19960938,36.88866577
34.72387085,35.26256714,34.65184937,35.79042969,33.42232666,32.89730225,31.62758789,30.17183838,37.78609619,34.72142944,34.92537842,32.86242065,34.01415405,33.47759399,31.3746582,29.4475647,30.73571167,38.52929077
39.06206665,34.8744751,35.34468994,35.94225464,33.6880127,33.71639404,34.16573486,31.10308228,39.62603149,40.14074097,34.58840332,34.66097412,34.79180298,33.85750732,33.09899292,34.24572144,30.75896606,39.68041382
38.14916382,35.85915527,34.95531616,35.14144287,34.70159302,34.89577637,35.77449951,30.74941406,37.95610962,40.47219238,36.26427612,34.11443481,34.5239502,33.69078979,35.25475464,36.05321655,30.72033081,38.13213501
36.70870361,33.90923462,31.4581543,33.62536011,33.98595581,35.55965576,31.0871521,30.18786011,40.17791138,36.88778076,33.97219238,32.67479858,33.74920044,32.67000732,33.9215332,35.69677124,30.23101196,35.93358765
31.7206665,31.69411621,32.7355896,31.78508911,31.89019165,32.67580566,31.04610596,28.81566772,34.23595581,32.52245483,32.10683594,31.92406616,31.56026611,27.96486816,31.38936768,31.39901123,29.25249634,34.37770996
30.13060913,31.04577026,30.31740723,32.58550415,30.1630188,28.45076904,27.68187866,28.23412476,31.99160156,29.8277832,28.16195068,29.36269531,31.2583252,27.45464478,28.50856934,27.61229858,28.45205078,31.76845703
28.73162231,29.16698608,28.10076294,30.24334106,27.98342285,27.84578857,27.13533936,27.55443726,30.20217285,29.07875977,29.04512939,29.41954956,29.05864868,27.47307739,27.36049805,26.97414551,27.32052002,30.03695068
29.04442749,28.51397095,27.46807251,28.90578613,27.01363525,27.0083252,26.4175354,26.4465271,29.39406738,29.81740723,27.91164551,28.43081055,28.54644165,26.51220093,27.22173462,26.66893921,27.01921997,29.31105957
30.11907349,28.58199463,28.29851685,28.27871094,26.71053467,27.22750244,26.799646,27.64110718,30.5508667,31.00206909,28.47353516,28.61754761,28.78228149,26.37941895,26.9553772,26.87719116,27.21761475,30.74172363
30.85643921,28.23262939,29.23119507,29.95321045,27.79580078,27.49096069,27.17971191,27.71712646,31.88302002,31.1397644,28.67116699,30.2499939,29.9119812,27.57640991,27.38057861,27.49749146,28.16134033,32.95357666
31.96676025,31.05236206,31.31829224,31.15596924,30.50704346,28.24868164,27.73528442,28.07457886,33.30211792,31.67775879,30.06243286,31.94326172,30.72393188,29.18764648,28.01796875,28.36702881,28.28832397,34.76970825
31.29793701,33.37450562,32.83031616,31.43966064,32.27984009,29.25164185,28.14925537,29.61516724,36.68157349,32.1546875,34.0286499,33.78582153,34.41436157,31.17678223,29.50048218,28.78981934,28.74776611,36.74916992
31.97863159,33.38341675,32.9447876,33.30584106,33.92131958,32.02254639,31.57787476,30.3197876,37.47908936,32.40236816,35.35595093,32.97823486,35.11254272,33.32064209,32.02327881,30.66213379,30.6135498,38.11577759
40.29702148,34.91826782,33.5336853,33.83791504,34.59508667,33.58727417,33.85619507,32.62215576,41.10857544,37.95467529,33.83492432,34.63866577,35.59420166,34.62410889,33.06374512,33.7522522,31.94246826,38.21495972
40.0463501,34.0473877,33.96001587,34.15957031,33.77370605,34.98973999,35.31716309,30.97078857,39.20025024,40.91524658,35.43078003,34.46148071,35.70162354,33.97863159,35.56932983,35.70494995,34.33846436,37.81847534
37.36031494,33.19640503,34.49956665,33.9626709,32.24584351,36.44823608,36.2000061,30.09508667,36.70501099,37.66469727,33.3414856,33.49205933,34.54192505,32.42116699,36.33678589,34.29772339,30.42962036,37.66884766
32.69051514,31.16652832,33.22014771,31.69527588,30.32979736,31.49459229,32.07622681,29.51152954,34.85997925,31.90334473,33.11974487,32.7519165,34.40380249,33.00014648,33.00530396,32.05825195,29.16713867,33.84533081
30.11809692,29.96468506,30.35039673,29.09682617,30.20134888,28.09420166,28.69133911,28.45128784,31.02410278,30.72512207,32.22417603,31.87120972,31.60057983,30.79967651,30.31212769,28.89315186,28.3784729,31.26366577
29.7993103,27.59594116,28.30059204,28.18139038,27.83989868,26.85094604,27.28902588,27.06508789,29.59151611,29.92754517,30.69136963,28.76687012,30.49300537,27.90599976,27.06575928,27.16985474,27.93059692,30.43859253
30.28435669,27.4996582,28.15187988,27.11812744,26.9117981,27.05007324,26.75454102,26.9493042,30.46459351,30.59377441,28.27288208,28.49718628,28.57424316,27.00533447,26.61657104,26.82674561,27.63457642,29.47426758
30.59060059,27.92452393,28.59597168,28.84597168,27.56029663,27.16939697,27.00872192,27.89882813,31.91451416,30.95037231,28.80327759,28.95977173,28.11144409,27.25475464,27.02459106,26.78994141,27.97472534,30.10442505
30.88262329,28.80471191,29.32210693,29.86889038,27.7423645,27.4392334,27.77495728,28.38652954,33.17803345,31.07848511,29.6350647,28.78487549,30.10195313,27.48742065,27.33928833,27.54830322,28.88469849,31.80046997
30.7633606,30.37935791,32.23293457,31.5078064,29.95394287,28.58474121,28.14855347,29.0447937,34.89150391,31.76094971,31.24547729,31.30962524,32.03722534,28.85869751,28.15792236,28.23342285,29.49511108,32.54598389
31.65078125,32.73439941,35.01659546,32.96688232,30.58165894,29.33040771,31.0359436,29.53484497,36.1501709,30.62987671,33.37267456,34.02303467,35.27684937,31.34423218,29.24505005,28.98613892,29.85411987,35.04940186
33.25679932,32.77095947,36.41213379,34.43901978,33.07891235,33.40282593,31.69356689,31.15593872,38.1375061,35.58550415,34.3305603,35.10921631,33.24263916,33.28423462,32.2824646,31.30050049,32.22417603,38.2758728
39.12807617,33.88356934,35.05715332,34.86269531,34.57348022,33.04348145,33.82451782,31.82741699,39.22237549,38.34694824,34.37709961,35.4604126,36.9298645,34.64806519,34.36132202,33.2809082,31.70830688,38.51461182
38.9447876,32.88356934,34.30547485,35.53753052,34.80129395,35.78557739,35.96755371,31.03191528,35.62505493,38.44899902,34.98894653,33.73705444,36.11358032,33.72353516,35.82293091,35.49205933,31.66533813,38.68889771
35.33602295,33.03804932,35.07238159,32.97265015,33.2675415,36.99419556,34.34441528,31.40838013,37.26931152,39.16973267,33.46633301,33.83989868,35.3414856,31.25313721,36.03777466,35.55767212,31.71877441,37.97341309
31.34536133,33.33660278,32.33745728,31.17058716,30.46587524,31.10338745,32.50594482,30.41011963,34.64656982,31.94417725,32.74221191,34.89330444,34.4074646,30.00829468,31.79836426,30.75835571,30.57351074,35.27504883
29.90630493,31.11937866,30.92623291,30.88335571,27.96019897,28.17244873,28.54830322,28.39550171,30.91845093,29.67156372,30.26992188,31.90889893,31.62081299,28.04284058,28.63399658,28.1062561,29.22905884,29.42208252
30.10930786,29.22521362,29.15776978,30.22451172,27.76320801,26.77965698,26.80169067,27.88213501,30.23339233,30.45714722,28.81133423,29.89312134,30.45604858,27.73522339,27.39174805,27.1614624,28.00609741,29.35006104
29.56856689,28.50029907,28.51656494,28.65218506,26.15847168,26.80065308,26.64135132,27.37172852,29.54256592,29.88491211,27.65014038,28.87947998,27.97997437,26.91866455,26.46621094,27.15789185,27.6050354,28.97258911
30.07418213,28.80846558,28.81392822,28.93163452,27.03533325,27.25994263,26.87902222,28.2784668,31.63860474,30.47167358,28.62893066,28.02877197,29.49596558,27.20568237,27.2055603,27.22750244,27.89650879,30.67366943
31.07052002,29.46224365,29.8182312,28.40178833,27.58757935,27.90456543,27.19448242,28.70552979,33.43895874,30.74630127,29.49654541,28.82857666,29.68728027,28.35332642,27.46639404,27.37990723,28.77556763,32.0161377
31.1836792,31.57067261,30.8492981,31.41826782,29.93209229,28.81801758,27.83788452,28.69579468,34.25377808,32.27984009,31.15273438,30.96849976,31.8203064,29.93700562,28.31469116,28.09707031,28.74407349,32.71297607
32.22185669,32.98534546,33.51656494,33.35054932,32.39559326,31.03600464,27.86202393,29.2854248,34.78292236,32.98204956,32.63170776,34.00615845,32.69536743,30.46553955,31.19423828,29.98241577,29.88970337,33.67489014
35.5699707,34.48851929,34.87682495,36.46157227,33.37667236,32.8671814,30.62709961,31.08178101,38.20168457,37.15786133,33.50802002,35.25393066,35.91661987,32.85085449,32.52950439,31.37383423,31.03920898,38.05385742
38.70775757,34.71703491,35.80553589,34.20449219,34.03612671,33.3600708,32.88833008,32.15975342,39.1664978,39.15450439,33.94768677,35.44655762,35.4578186,34.44597778,34.41338501,34.23821411,32.06694946,39.84234009
39.94558105,33.91344604,35.83086548,35.83397827,34.12310181,36.40517578,35.8258606,30.77788696,38.90599976,38.35680542,35.1687561,34.80874023,34.25740967,33.20247803,36.47927246,35.81633911,30.87212524,38.77147827
34.96166382,33.31585083,33.94884644,34.44768677,32.59694824,36.26757202,33.75130615,29.95070801,39.92669067,35.30214844,33.41317139,34.6234375,35.0519043,33.25991211,36.8364502,34.53869019,30.37191162,39.02156982
32.30501709,32.45943604,32.65374146,32.20754395,31.84990845,34.28405151,30.2968689,29.25582275,37.0670105,32.73088989,32.35024414,33.47634277,33.17778931,30.16744385,33.11818848,29.89098511,29.16103516,36.23510132
30.38231812,29.79390869,31.71547852,31.85204468,28.59050903,28.63555298,27.61919556,28.73995361,32.81685791,30.4288269,30.52510986,31.40480957,30.87993774,29.74373779,28.14931641,27.73058472,28.32045898,31.42574463
29.39968262,28.34530029,29.22435913,30.70836792,27.20125732,27.40847168,26.79195557,27.92919312,30.41652832,30.56447754,28.20949707,28.91143188,28.37215576,27.03695068,27.34456787,27.21120605,26.89052734,29.4588562
29.13723145,27.82848511,28.35637817,29.10411987,26.3935791,26.72750244,27.01473389,27.37774048,29.59557495,29.57335815,27.67647705,29.35354004,28.09569702,26.60924683,26.97509155,26.85778198,27.34093628,29.57436523
29.90319214,27.65517578,28.23522339,30.0185791,26.97731934,27.2473999,26.79509888,26.89724121,30.47103271,31.54613647,28.38085327,29.40535889,28.29430542,26.96941528,27.35128174,27.06447754,27.82305298,31.72661743
30.41408691,29.73751221,28.90709839,30.24923096,28.41115723,27.88952026,27.67723999,27.97960815,32.01293335,30.9449707,28.68612061,29.95510254,29.11046753,28.41829834,28.05343018,27.31932983,27.77767334,33.76470337
33.28460083,31.98760376,31.26021729,31.98476563,29.71810303,28.47493896,28.14870605,28.98339233,33.68776855,33.62108765,31.09832153,32.57463989,31.81841431,29.76558838,28.80135498,28.30098877,29.04781494,35.11348877
32.24639282,33.62670288,32.53212891,34.55367432,30.03862915,29.10488281,28.5289856,29.09285889,36.29033813,33.48726807,32.71303711,33.78505859,33.54223022,31.00820313,29.63094482,28.52358398,29.62468872,36.14602051
33.73049316,34.59783325,34.97295532,35.84795532,32.55385742,32.9364563,30.41512451,30.24562988,37.62578735,34.994104,33.69103394,34.1730896,35.76705322,32.65105591,33.55001221,31.40331421,30.7373291,38.81017456
39.08348999,34.68743286,34.39040527,36.07705078,33.91536865,33.62841187,35.08980713,29.52642212,39.61596069,39.51711426,35.61037598,35.49874268,35.75820313,34.3171936,32.38314209,32.02919922,31.9354187,38.67281494
39.59411011,35.17897949,35.06075439,36.24523315,34.42376099,36.27663574,34.11947021,30.27654419,38.30407104,38.31759033,33.44744263,35.86107788,36.48424683,35.09420166,35.82546387,35.89272461,30.49178467,36.97719727
33.1953064,34.58248291,35.27388916,34.52315674,29.73568115,36.97329102,34.09368286,29.67940674,39.23464355,32.60961304,32.85085449,34.52895508,33.57161865,33.34023438,37.27245483,34.0475708,30.12557373,35.52721558
32.2038208,32.38424072,32.43728027,32.60491333,29.40297852,32.38781128,30.58703003,29.20736084,36.52736816,32.053125,31.25374756,33.38216553,32.77855835,29.57961426,32.92998657,30.98543701,29.33834229,37.49141846
29.95192871,29.28630981,29.70507202,30.5743042,28.02910767,28.06432495,27.66729126,28.48150024,31.58236084,31.11199341,29.90236816,31.25631104,31.40249023,29.22692261,29.25698242,28.72728882,28.60003052,32.12481079
28.6513916,27.95794067,29.36147461,30.63457642,27.80773315,27.11794434,26.52791748,27.40377197,29.93676147,29.68435059,28.28185425,29.47905884,29.5871521,27.56203613,27.73287354,26.98485718,27.43422852,30.08641968
30.18657837,27.81353149,28.39724121,29.15310059,27.11904297,26.92141113,26.7161499,26.76113281,30.15352783,29.28634033,28.06777344,28.67150269,29.40700684,27.13778076,27.08086548,26.94768677,26.76751099,29.32528076
29.45269165,28.10253296,28.48995361,29.38256226,27.58883057,26.94695435,26.76247559,27.20449219,31.18340454,29.78591309,28.32894287,29.37865601,28.37835083,27.03280029,27.24593506,27.28319702,27.09078369,30.98748169
30.89345703,29.79161987,28.75097046,30.92797241,27.96495972,27.56438599,27.15212402,28.43413696,33.79128418,30.67397461,30.01564941,30.05794678,30.25020752,27.4977356,27.76751099,27.72683105,28.62450562,31.78777466
32.19619141,31.2541748,32.04866943,31.78252563,30.4510437,28.20400391,27.45400391,28.71425781,34.07479248,32.70952759,31.58947144,32.06722412,32.37908325,28.88189087,28.59453735,27.80062256,28.92714844,33.84884033
32.32412109,33.77919922,34.22002563,33.14064941,31.92785034,29.96526489,29.52791748,30.09655151,35.72130737,31.95998535,33.14830933,33.95897827,34.27962646,31.54906616,30.80907593,29.3244873,30.72765503,34.04396973
32.73726807,35.08077393,34.38890991,35.80401001,33.74431763,32.32122192,31.69066772,31.08358154,36.59282837,35.50100098,34.19561157,35.21846924,36.72255859,34.67778931,32.30257568,31.68285522,31.13192139,36.40758667
38.89736328,34.52205811,35.72002563,35.84200439,34.43306885,33.0178772,34.56664429,29.57140503,38.68184814,40.54204712,35.96798096,35.91634521,37.92711792,35.16982422,33.64629517,33.57918701,30.55422363,39.43358765
38.88387451,35.82558594,34.28200684,34.60653076,34.46486816,35.10668335,35.39943848,30.19451294,39.03252563,38.45113525,35.08080444,36.6335083,36.88103638,33.04198608,36.42589722,36.35314331,31.84710083,39.63131104
36.78695068,35.13466797,33.01519165,33.64275513,32.79018555,35.64217529,33.45379028,30.46837769,38.63555298,39.3741394,34.78325806,34.03951416,33.49477539,34.01040039,35.61638794,36.45681152,31.00704346,39.41970215
32.2633606,31.80547485,32.0420166,33.5982605,30.35668335,32.44576416,30.42546997,29.42955933,33.38323364,34.32976685,32.45171509,33.00783691,32.56090698,31.25753174,31.76680908,31.8901001,30.22747192,35.07741699
31.31038818,30.39949951,29.86821899,32.74743042,29.73647461,28.75484619,27.80303345,28.65957031,29.93737183,30.75969849,30.53383789,30.16881714,31.42180786,29.15343628,28.9793335,28.25444946,29.06502686,31.90062866
29.86544189,28.5225769,27.89232788,30.09694824,28.23201904,27.09014282,26.902948,27.99456177,29.23848877,29.72445068,27.49892578,28.88201294,30.0597168,27.73497925,27.16851196,27.20757446,27.04781494,30.25921021
29.85985718,27.90685425,28.47924194,28.50237427,26.09276733,26.53881226,26.75560913,27.32634888,29.53008423,29.98482666,28.08788452,28.40239868,28.52248535,26.15221558,27.05803833,27.07277832,27.36931763,29.96904907
30.40218506,28.27559814,28.30626831,28.94552002,26.59725342,26.97771606,27.12459717,27.84996948,30.74147949,30.52630005,28.23464355,28.21437988,29.84356079,26.07424316,27.05574951,26.98479614,27.4085022,31.29137573
31.85778198,28.19286499,28.74526367,31.63897095,28.42601929,27.26113281,27.32668457,28.94777832,32.63741455,31.52703247,29.50533447,29.38659058,30.30550537,27.9031311,27.65755615,27.0743042,28.23790894,32.16268311
31.23021851,29.80068359,30.88430176,31.78984985,28.66732178,28.38387451,27.8666626,28.86138306,34.09758911,32.49562988,30.49727783,32.21483765,32.56282959,29.55205688,28.83468018,27.54790649,29.24550781,33.69185791
32.72335205,32.42177734,33.58965454,33.23586426,31.88491211,28.81176147,28.76305542,30.39415894,36.48943481,33.78151855,33.04976807,32.60979614,33.6,31.20903931,29.95839844,28.90645752,30.19664917,34.1378418
35.18709717,33.49080811,35.13588867,33.98482666,33.87365112,33.14623413,31.32061157,31.45412598,38.20134888,33.38048706,34.33269653,34.40258179,34.73439941,33.58214722,33.28746948,32.44823608,31.88265381,37.95894775
39.92763672,34.27617798,35.43340454,36.13146362,35.21193848,33.76549683,34.27059326,31.59972534,40.4117981,40.55962524,35.54995117,34.26604614,36.40200195,34.20952759,32.44481812,32.7708374,30.81325684,38.37410889
40.16552124,34.23586426,36.11757813,35.37380371,34.70626221,35.82741699,35.60430298,30.77495728,39.25036011,38.10527954,34.96804199,35.45101318,33.32158813,34.86489258,34.91555176,36.10671387,30.30974731,38.30092773
33.20958862,33.99059448,34.30230103,34.79421387,30.78457031,36.71172485,33.26796875,30.6149231,37.81432495,35.43178711,32.14238892,33.67174683,34.21764526,32.14345703,36.88311157,34.90969238,30.44494019,39.52770386
31.74974976,33.3571106,31.86473999,33.19661865,30.95058594,32.74202881,30.96880493,29.64440308,34.89785156,31.87792358,31.4722229,32.37682495,30.85524902,31.56408081,31.08703003,29.35073242,29.4737793,36.37301025
30.23070679,30.37026367,30.36876831,31.68840942,29.68917236,28.63631592,28.58117065,29.28807983,30.52697144,31.44664917,31.43666992,30.62255249,31.83284912,28.64370117,29.61889038,28.19957886,29.08608398,31.58730469
29.38988647,28.3762146,28.33339844,29.50878296,27.81548462,26.97454224,27.0536438,27.47765503,29.76775513,28.6803833,28.95012817,28.86547241,29.60415039,26.90615234,27.46169434,27.18578491,27.85402832,30.27575073
30.07714233,28.21355591,28.96303711,28.78307495,26.71636353,26.92617188,26.72719727,27.5430542,30.28588257,29.91106567,27.78395996,28.50942383,27.90889893,26.25762329,26.96196899,27.18398438,27.28389893,29.40883789
30.08425293,28.52352295,28.88601074,29.98882446,27.82186279,27.04049072,26.82091675,27.8973938,33.02807007,30.48897705,28.20577393,29.3024231,29.28435669,26.18352661,27.22841797,27.63067017,27.77514038,30.68010864
30.38744507,28.26958618,29.86107788,31.36467896,27.87041626,27.64559326,27.35045776,29.01778564,35.16484985,31.47680054,28.75457153,29.22402344,30.25338135,26.8635498,27.57460938,27.96569214,28.28307495,32.35259399
31.61855469,31.27694092,32.83141479,32.05413208,30.37337646,28.37288818,28.26314697,29.13530884,36.54216919,30.6980835,31.45879517,31.57735596,32.65093384,29.1642395,28.26558838,28.61223755,27.90712891,33.24480591
30.9125,33.33074341,35.1670166,33.52074585,32.35506592,29.58117065,29.73430786,29.82808838,37.98546753,31.67208252,33.6475769,34.93169556,33.09734497,30.79989014,29.73052368,30.05730591,28.54665527,33.1760498
35.03066406,33.23226318,36.43825684,33.97503052,34.64046631,33.09871826,32.39104614,32.01253662,37.53356323,33.48870239,34.25145874,34.21572266,35.11498413,33.54674683,33.50432739,32.07143555,31.1796814,36.71959839
39.81795654,35.37590942,36.16515503,35.8611084,35.23748169,33.61873779,33.10592041,32.9364563,38.74096069,41.56517944,35.63771973,35.97338257,37.58254395,33.91106567,33.9135376,32.95122681,31.5336853,40.03618774
39.87532959,34.8824707,35.30098877,36.23265991,35.74050293,34.8081604,36.24886475,30.05361328,39.22561035,39.1614624,35.9651123,35.91121826,35.24562988,34.76461182,35.5083252,36.6272522,31.50927124,37.91942749
35.24541626,31.82763062,34.71456299,33.7010437,32.59551392,35.00783691,34.34911499,30.43627319,38.69133911,36.96688232,34.09539185,35.1189209,33.95641479,32.14064941,35.14067993,34.96990356,30.7194458,39.13311157
32.1546875,30.61702881,32.67394409,32.48275146,30.50927124,33.20421753,30.83590088,29.08382568,36.84676514,36.87334595,33.89464722,34.26241455,33.74981079,31.15718994,32.82201538,30.92052612,29.51986084,34.1475769
30.39257202,30.17833862,30.64528809,31.7083374,28.95864258,29.4946228,28.16451416,28.29262695,33.034021,30.11824951,31.7512146,32.11391602,31.50750122,27.98400269,29.86052856,28.39702759,29.02327881,32.31194458
30.37420044,28.4392334,30.16192017,29.7706543,28.05199585,26.84014282,27.17073975,27.70372925,30.30837402,30.67305908,29.33388672,30.28688965,29.19933472,27.25853882,26.86617432,27.1133667,27.24257813,30.20403442
29.62523804,27.66375122,29.54766235,28.76226196,26.74407349,27.02611694,26.99648438,27.05388794,29.7890564,30.47796021,28.13826904,28.24651489,27.89855347,26.49968872,26.47219238,26.9550415,26.84984741,29.3277832
30.24959717,28.44436035,29.24157104,29.02987061,26.76342163,26.99282227,27.04012451,27.32286987,30.46877441,30.56066284,28.2116333,28.04970703,29.05440674,26.49065552,26.94921265,27.41311035,27.88717041,30.78911743
30.6411377,29.0888916,29.83376465,30.48293457,28.08806763,27.41988525,27.50823364,28.74541626,31.11794434,31.5697876,28.66063843,30.27797852,30.91744385,27.55159912,27.53228149,27.77477417,28.4515625,31.68267212
32.24797974,31.48702393,31.56987915,31.87563477,29.51546631,28.08568726,28.42601929,28.66445313,33.12304077,32.86522827,30.72280273,32.2138916,31.92427979,29.27111206,28.44805298,28.26842651,28.62093506,33.19109497
32.84984741,33.24987183,33.59261475,34.74877319,30.91072998,29.61147461,29.20217285,29.35878906,32.03136597,32.41829834,33.46016846,34.61126099,33.93081055,31.75176392,30.29033813,30.73494873,30.26967773,31.96392212
32.66500244,35.32528076,35.4034668,36.35308228,33.26384888,31.88445435,32.3472229,30.21657715,33.15172729,36.55031738,33.70391235,34.26394043,33.31343994,32.9053894,32.51317749,34.32518921,31.37685547,35.55443726
37.52044067,36.56017456,35.56044922,36.96148071,35.22561035,34.5432373,33.53643188,33.72832642,36.33162842,38.6340271,35.96669922,36.0487915,37.02868042,34.56972656,31.92693481,34.61345825,32.35177002,38.51262817
38.59346924,34.8706604,34.38594971,37.30663452,32.62908325,36.30504761,34.73012695,32.47979126,40.06502686,41.31484375,35.25005493,36.21752319,34.74361572,34.4921814,35.00411377,36.27849731,32.18117676,38.00979004
38.31792603,32.24205933,34.68010864,36.27822266,32.81817017,36.78341064,33.73677979,30.64553223,39.28734741,35.93825684,33.27169189,35.6289917,32.71056519,33.71755371,36.1524292,32.05422363,30.58461914,36.62645874
34.18905029,31.42250977,33.17363892,34.18294678,30.28341064,31.56304321,34.00838623,29.77181396,34.37850342,32.74172363,31.28597412,34.78423462,31.31334839,29.60881958,31.85802612,32.40892944,29.72774658,35.39898071
31.01427612,30.9487854,30.60918579,31.27398071,28.79000244,28.63405762,28.05022583,29.11602173,31.48510132,30.78267822,29.19872437,31.58394775,31.40084229,28.6864563,29.80144653,28.1552063,28.6501709,31.12590942
29.15319214,28.9944397,28.69286499,29.87688599,27.64577637,27.63881836,27.07964478,27.82106934,29.86177979,30.73873291,29.21950684,29.61702881,28.61882935,27.3699585,27.24437866,27.07738647,27.81389771,30.01082764
29.11647949,28.75341187,28.19634399,29.58892212,27.32271729,27.246698,27.10909424,27.27980957,29.56380615,30.06725464,28.41109619,28.42095337,28.41484985,26.73339233,26.9104248,27.11992798,27.76702271,29.56679688
30.922052,28.02330933,29.55120239,29.87062988,27.38759766,27.29488525,27.3192688,28.09533081,30.60531006,31.5460144,28.77367554,29.49581299,29.11223755,27.36040649,27.41768799,27.32665405,28.49404297,31.1982666
30.07653198,28.61553345,29.56990967,29.67617188,28.51079712,28.29647217,27.59105835,28.52828369,32.39510498,31.33217773,29.34487305,29.47905884,28.9286438,28.04754028,27.56697998,28.02474365,28.56102905,31.80101929
33.88857422,31.36107788,31.89669189,32.14275513,29.45424805,28.50396118,27.84380493,29.02120361,32.7434021,33.99544678,32.52300415,31.75249634,31.86742554,29.94292603,28.17644653,28.59569702,29.7008606,32.46691284
32.29042969,33.86971436,33.47844849,33.50011597,31.15667114,29.36370239,29.33806763,29.81588135,33.51699219,34.8243042,33.97734985,33.0960022,33.83608398,31.55846558,29.65389404,29.85689697,30.93810425,32.21740112
33.45739136,35.17342529,34.31420288,35.61589966,33.69646606,32.11657104,31.31868896,30.98641357,37.29692993,35.47088013,34.14293823,34.60311279,36.73964844,32.94121704,31.48626099,32.21911011,30.28399048,34.66750488
39.92723999,36.50374756,34.97658691,35.44689331,34.72393188,33.19140015,32.60952148,31.78359375,38.09703979,40.29067383,34.44725952,34.9822937,37.34972534,35.33266602,34.54998169,34.31578979,31.01564941,40.05056152
37.9354187,36.97054443,34.82735596,33.88649902,33.8154541,35.40374146,36.71135864,31.37886963,38.06871948,38.22414551,35.14187012,34.69695435,36.88726196,34.57976685,36.24260864,36.68776855,31.49102173,39.53786621
33.52932129,34.48980103,34.89379272,34.20324097,33.25789795,36.9276062,34.15807495,30.19686279,37.59127197,34.6567627,33.45006714,35.26189575,35.98009644,32.25625,37.92736206,36.37984619,31.40233765,38.88643799
33.15380249,31.15169678,32.94133911,31.43987427,29.47509155,32.91338501,31.84667358,29.56286011,36.14949951,33.22026978,32.71984253,32.53795776,34.54354248,32.01000366,32.08770142,31.29274902,30.08858643,34.96550903
30.46642456,33.05141602,31.65236816,30.51763306,28.54030762,28.1057373,28.5899292,28.49816284,32.38878784,31.31261597,31.06304321,31.41591797,31.42440186,29.22734985,28.66170654,28.23983154,29.22173462,31.69262085
